,brand_name,ticker_name
2601,Macatawa Bank Corporationマカタワ バンク,MCBC
2602,MetroCity Bankshares Incメトロシティ バンクシェアーズ,MCBS
2603,McDonald'sマクドナルド,MCD
2604,McAfee Corp Aマカフィー A,MCFE
2605,MasterCraft Boat Holdings Incマスタークラフト ボート ホールディングス,MCFT
2606,Microchip Technologyマイクロチップ テクノロジー,MCHP
2607,Marchex Inc Bマーチェックス B,MCHX
2608,McKessonマケッソン,MCK
2609,Moody'sムーディーズ,MCO
2610,Micromobility.com Incマイクロモビリティ ドットコム インク,MCOM
2611,Seres Therapeutics Incセレス セラピューティクス,MCRB
2612,Monarch Casino & Resort Incモナーク カジノ アンド リゾート,MCRI
2613,Marcus Corporationマーカス コーポレーション,MCS
2614,Mister Car Wash Incミスター カー ウオッシュ,MCW
2615,Mercury Generalマーキュリー ゼネラル,MCY
2616,Pediatrix Medical Group Incペディアトリクス メディカル グループ,MD
2617,Spectral AI Inc Aスペクトラル AI A,MDAI
2618,MongoDBモンゴDB,MDB
2619,MDC Holdings IncMDCホールディングズ,MDC
2620,Madrigal Pharmaceuticals Incマドリガル ファーマシューティカルズ,MDGL
2621,Mediaco Holding Inc Aメディアコ ホールディング A,MDIA
2622,Mondelez Internationalモンダリーズ インターナショナル,MDLZ
2623,Medicenna Therapeutics Corpメディセナ セラピューティクス,MDNA
2624,Veradigm Incヴェラディム,MDRX
2625,Medtronicメドトロニック,MDT
2626,MDU Resources GroupMDU リソーシーズ グループ,MDU
2627,MedAvail Holdings Incメダベイル ホールディングス,MDVL
2628,MediWound Ltdメディワウンド,MDWD
2629,Midwest Holding Incミッドウエスト　ホールディングス,MDWT
2630,MiMedx Group Incミメディックス・グループ,MDXG
2631,MDxHealthMDxヘルス,MDXH
2632,23andMe Holding A23　アンドミー A,ME
2633,Mayville Engineering Co Incメイビル エンジニアリング,MEC
2634,Medifast Incメディファスト,MED
2635,Medpace Holdings Incメッドペース ホールディングス,MEDP
2636,TRxADE Health  IncTradeグループ,MEDS
2637,Montrose Environmental Group Incモントローズ エンバイロンメンタル,MEG
2638,Methode Electronics Incメソッド エレクトロニクス,MEI
2639,MEI Pharma IncMEIファーマ,MEIP
2640,MercadoLibreメルカドリブレ,MELI
2641,Methanex Corpメサネックス,MEOH
2642,Mercer International Incマーサー インターナショナル,MERC
2643,Mesa Air Groupメサ エアー グループ,MESA
2644,Metlifeメットライフ,MET
2645,Meta Platforms Inc Aメタ プラットフォームズ A,META
2646,Ramaco Resources Incラマコ リソーシズ,METC
2647,Ramaco Resources Inc Bラマコ リソーシズ B,METCB
2648,Manulife Financialマニュライフ ファイナンシャル,MFC
2649,Medallion Financial Corpメダリオン ファイナンシャル,MFIN
2650,Mistras Group Incミストラス グループ,MG
2651,Magna Internationalマグナ インターナショナル,MGA
2652,MGE Energy Incエムジーイー エナジー,MGEE
2653,Magic Software Enterprises Ltdマジック ソフトウェア エンタープライゼズ,MGIC
2654,The Marygold Companies Incザ マリーゴールド カンパニーズ,MGLD
2655,MGM Resorts InternationalMGM リゾート インターナショナル,MGM
2656,Magnite Incマグナイト,MGNI
2657,MacroGenics Incマクロジェニックス,MGNX
2658,MGP Ingredients IncMGPイングリディエンツ,MGPI
2659,McGrath RentCorpマグラス レントコープ,MGRC
2660,MeiraGTxメイラGTx,MGTX
2661,Magnolia Oil & Gas Corporation Aマグノリア オイル アンド ガス A,MGY
2662,Magyar Bancorp Incマジャール　バンコープ,MGYR
2663,Mastech Digital Incマステック・デジタル,MHH
2664,Mohawk Industriesモホーク インダストリーズ,MHK
2665,ﾒｲﾃﾞﾝ･ﾎｰﾙﾃﾞｨﾝｸﾞｽメイデン・ホールディングス,MHLD
2666,M I Homes Incエムアイ ホームズ,MHO
2667,NFT Ltd ANFT A,MI
2668,Middleby Corpミドルビー,MIDD
2669,Mawson Infrastructure Group Incマウソン インフラストラクチャー,MIGI
2670,Airspan Networks Holdings Incエアスパン ネットワークス ホールディングス,MIMO
2671,MIND Technology IncMIND テクノロジー,MIND
2672,Minim Incミニム,MINM
2673,Mirion Technologies Incミリオン テクノロジーズ,MIR
2674,Mirum Pharmaceuticals Incミラム ファーマシューティカルズ,MIRM
2675,Miromatrix Medical Incミロマトリックス,MIRO
2676,Milestone Pharmaceuticals Incマイルストーン ファーマシューティカルズ,MIST
2677,Coliseum Acquisition Corp Aコロシアム アクイジション A,MITA
2678,Mitek Systems Incマイテック システムズ,MITK
2679,Moving Image Technologies Incムービング イメージ テクノロジーズ,MITQ
2680,McCormickマコーミック,MKC
2681,Markforged Holding Corpマークフォージドホールディング,MKFG
2682,Markel Group Incマーケル グループ,MKL
2683,MKS InstrumentsMKSインスツルメンツ,MKSI
2684,MarketWise Inc Aマーケットワイズ A,MKTW
2685,MarketAxess Holdings Incマーケットアクセス ホールディングス,MKTX
2686,MoneyLion Inc Aマネー ライオン A,ML
2687,Mesa Laboratories Incメサ ラボラトリーズ,MLAB
2688,MicroAlgo Incマイクロアルゴ,MLGO
2689,Mueller Industries Incミューラー インダストリーズ,MLI
2690,MillerKnoll Incミラー ノール,MLKN
2691,Martin Marietta Materialsマーチン マリエッタ マテリアルズ,MLM
2692,MeridianLink Incメリディアンリンク,MLNK
2693,Maui Land & Pineapple Company Incマウイ ランド アンド パイナップル,MLP
2694,Miller Industries Inc TENNミラー インダストリーズ,MLR
2695,Milestone Scientific Incマイルストーン　サイエンティフィック,MLSS
2696,Moonlake Immunotherapeuticsムーンレイク イミュノセラピューティクス,MLTX
2697,Meta Materials Incメタ マテリアルズ,MMAT
2698,Marsh & McLennanマーシュ アンド マクレナン,MMC
2699,3Mスリーエム,MMM
2700,MAXIMUS Incマキシマス,MMS
2701,Merit Medical Systems Incメリット メディカル システムズ,MMSI
2702,MultiMetaVerse Holdings Limited Aマルチメタバース ホールディングス A,MMV
2703,Makemytripメイクマイトリップ,MMYT
2704,Mind CTI Ltdマインド CTI,MNDO
2705,Monday.com Ltdマンデードットコム,MNDY
2706,MannKindマンカインド,MNKD
2707,Mind Medicine MindMed Incマインド メディシン マインドメッド,MNMD
2708,MediciNovaメディシノバ,MNOV
2709,Monopar Therapeutics Incモーノーパー セラピューティクス,MNPR
2710,Monroモンロ,MNRO
2711,MainStreet Bancshares Incメインストリート バンクシェアーズ,MNSB
2712,Monster Beverageモンスター ビバレッジ,MNST
2713,Montauk Renewables  Incモントークリニューアブルズ,MNTK
2714,Everest Consolidator Acquisition Corpoエベレスト コンソリデーター アクイジシ,MNTN
2715,Momentus Incモメンタス,MNTS
2716,Manitex International Incマニテックス インターナショナル,MNTX
2717,Altria Groupアルトリア グループ,MO
2718,Mobiquity Technologies Incモビクイティ テクノロジーズ,MOBQ
2719,Modine Manufacturing Companyモーディン マニュファクチャリング,MOD
2720,Modular Medical Incモジュラー メディカル,MODD
2721,Topgolf Callaway Brands Corpトップゴルフ キャラウェイ ブランズ,MODG
2722,Model N Incモデル N,MODN
2723,ModivCare Incモディケア,MODV
2724,MidWestOne Financial Group Incミッドウェストワン フィナンシャル グループ,MOFG
2725,Mogo Incモゴ インク,MOGO
2726,Molina Healthcare Incモリーナ ヘルスケア,MOH
2727,Mondee Holdings Inc Aモンジー ホールディングス A,MOND
2728,Morphic Holding Incモルフィック ホールディング,MORF
2729,Morningstarモーニングスター,MORN
2730,Mosaicモザイク,MOS
2731,Motus GI Holdings Incモータス GI ホールディングス,MOTS
2732,Movado Group Incモバド グループ,MOV
2733,Movano Incモバノ,MOVE
2734,Moxian  Incマクシアン,MOXC
2735,MP Materials CorpMPマテリアルズ,MP
2736,Motorcar Parts of America Incモーターカー パーツ オブ アメリカ,MPAA
2737,Mid Penn Bancorp Incミッド ペン バンコープ,MPB
2738,Marathon Petroleumマラソン ペトロレアム,MPC
2739,MultiPlan Corporationマルチプラン,MPLN
2740,M Tron Industries IncM トロン インダストリーズ,MPTI
2741,Mega Matrix Corpメガ マトリックス コーポ,MPU
2742,Monolithic Power Systems Incモノリシック パワー システムズ,MPWR
2743,Marine Products Corpマリン プロダクツ,MPX
2744,Marqeta Incマルケタ,MQ
2745,Marpai Inc Aマーパイ インク A,MRAI
2746,Everspin Technologiesエバースピン テクノロジー,MRAM
2747,Meridian Corporationメリディアン バンク,MRBK
2748,MRC GlobalMRC グローバル,MRC
2749,Mercury Systems Incマーキュリー システムズ,MRCY
2750,MariaDB PLCマリアDB PLC,MRDB
2751,Marin Softwareマリンソフトウェア,MRIN
2752,Merckメルク,MRK
2753,Marker Therapeutics Incマーカー セラピューティクス,MRKR
2754,Moderna Incモデルナ,MRNA
2755,Marinus Pharmaceuticals Incマリナス ファーマシューティカルズ,MRNS
2756,Marathon Oilマラソン オイル,MRO
2757,Mersana Therapeutics Incメルサナ セラピューティクス,MRSN
2758,Marti Technologies Inc Aマーティ テクノロジーズ A,MRT
2759,Marten Transport Ltdマーテン トランスポート,MRTN
2760,Mirati Therapeutics Incミラティ セラピューティクス,MRTX
2761,Merus NVメルス,MRUS
2762,Maravai LifeSciences Holdings Inc Aマラバイ ライフサイエンシーズ A,MRVI
2763,Marvell Technology Groupマーベル テクノロジー グループ,MRVL
2764,Morgan Stanleyモルガン スタンレー,MS
2765,MSA Safety IncorporatedMSAセーフティー,MSA
2766,Midland States Bancorp Incミッドランド ステーツ バンコープ,MSBI
2767,MSCIMSCI,MSCI
2768,Middlesex Water Coミドルセックス ウォーター,MSEX
2769,Microsoftマイクロソフト,MSFT
2770,Motorsport Games Inc Aモータースポーツ　ゲーム A,MSGM
2771,The Madison Square Garden Sports Corp Aマディソン スクエア ガーデン スポーツ A,MSGS
2772,Motorola Solutionsモトローラ ソリューションズ,MSI
2773,MSC Industrial Direct AMSC インダストリアル ダイレクト A,MSM
2774,Emerson Radio Corpエマーソン　レディオ　コープ,MSN
2775,MSP Recovery IncMSP リカバリー,MSPR
2776,Micro Strategy Incorporated Aマイクロストラテジー A,MSTR
2777,Mid-Southern Bancorp Incミッド サウザン バンコーポ,MSVB
2778,Metal Acquisition Corp Aメタル アクイジション A,MTAL
2779,M&T BankM&T バンク,MTB
2780,MMTEC Inc MMテック,MTC
2781,Match Groupマッチ,MTCH
2782,Mettler-Toledo Internationalメトラー トレド インターナショナル,MTD
2783,Matador Resources Coマタドール リソーシズ,MTDR
2784,Maris-Tech Ltdマリス テック,MTEK
2785,Molecular Templates Incモレキュラー テンプレーツ,MTEM
2786,Mannatechマンナテック,MTEX
2787,MGIC Investment Corpエムジーアイシー インベストメント,MTG
2788,Meritage Homes Corpメリテージ ホームズ,MTH
2789,Vail Resortsベイル リゾーツ,MTN
2790,Matinas Biopharma Holdings Iマティナス　バイオファーマ　ホールディングス,MTNB
2791,Materion Corporationマテリオン,MTRN
2792,Matrix Service Coマトリックス サービス,MTRX
2793,Monterey Innovation Acquisition Corpモンテレイ イノベーション アクイジション,MTRY
2794,MACOM Technology Solutions HDメイコム テクノロジー ソリューションズHD,MTSI
2795,Matterport Inc Aマターポート A,MTTR
2796,Manitowocマニトウォック,MTW
2797,Minerals Technologies Incミネラルズ テクノロジーズ,MTX
2798,MasTec Incマステック,MTZ
2799,Micron Technologyマイクロン テクノロジー,MU
2800,Mullen Automotive Incミュレン オートモーティブ,MULN
2801,Murphy Oilマーフィー オイル,MUR
2802,Murphy USAマーフィー USA,MUSA
2803,McEwen Miningマッキュエン マイニング,MUX
2804,MVB Financial CorpMVBフィナンシャル,MVBF
2805,Microvision Incマイクロビジョン,MVIS
2806,Movella Holdings Inc Aモベラ ホールディングスインク A,MVLA
2807,Microvast Holdings Incマイクロバスト ホールディングス,MVST
2808,Mueller Water Products Inc Aミューラー ウォーター プロダクツ A,MWA
2809,Magnachip Semiconductor Corporationマグナチップセミコンダクター,MX
2810,Mexco Energy Corporationメクスコ・エナジー,MXC
2811,MaxCyte Incマックスサイト,MXCT
2812,MaxLinear Inc Aマックスリニア A,MXL
2813,Myers Industries Incマイヤーズ インダストリーズ,MYE
2814,First Western Financial Incファースト ウェスタン ファイナンシャル,MYFW
2815,Myriad Geneticsミリアド ジェネティクス,MYGN
2816,MYMD Pharmaceuticals Inc.MYMD ファーマシューティカルズ,MYMD
2817,Mainz Biomed NVメインズ バイオメッド NV,MYNZ
2818,Myomo  Incマイオモ　インク,MYO
2819,Playstudios Inc Aプレイスタジオズ A,MYPS
2820,MYR Group IncMYR グループ,MYRG
2821,My Size Incマイ サイズ インク,MYSZ
2822,N-Able IncＮ　エイブル,NABL
2823,Natural Alternatives International Incナチュラル オルタナティブズ インターナショナル,NAII
2824,Northern Dynasty Minerals Ltdノーザン ダイナスティ ミネラルズ,NAK
2825,Newamsterdam Pharma Co NVニューアムステルダム ファーマ,NAMS
2826,NanoVibronix Incナノ ビブロ,NAOV
2827,The Duckhorn Portfolio Inc ダックホーン・ポートフォリオ,NAPA
2828,Inari Medical IncInari Medical Inc,NARI
2829,Nordic American Tankers Ltdノルディック アメリカン タンカーズ,NAT
2830,Nathan's Famous Incネーサンズ フェイマス,NATH
2831,NCR Atleos CorpNCR アトレオス コーポ,NATL
2832,Nature's Sunshine Products Incネイチャーズ サンシャイン プロダクツ,NATR
2833,Nautilus Biotechnology Incノーティラス バイオテクノロジー,NAUT
2834,Navientナビエント,NAVI
2835,NioCorp Developments Ltdナイオコープ デベロップメンツ,NB
